id,title,price,description,long,latitude,review_airbnb,calification_rate,created_at,verified,host_review,created_at_1,cameras_on_site,rooms
973945447371624691,,,,,,,,,,,,,
973973869079800882,,,,,,,,,,,,,
923097999500602361,,,,,,,,,,,,,
942874052564754384,,,,,,,,,,,,,
31087030,,,,,,,,,,,,,
1033976847686050252,,,,,,,,,,,,,
579742965423219509,,,,,,,,,,,,,
997191226260377978,,,,,,,,,,,,,
53642253,,,,,,,,,,,,,
1039518302606427192,,,,,,,,,,,,,
41263114,,,,,,,,,,,,,
1000756921365978872,"Elegante apartamento en el noveno piso con aire acondicionado, cerca de 2nd Park Laureles.",360166,"Vivienda rentada entero en Medellín, Colombia",-75.59692,6.24574,8,4.0,10/2015,True,7298,02/16,True,3
792114239783556896,,,,,,,,,,,,,
1054462791161866806,,,,,,,,,,,,,
1006468100915913268,,,,,,,,,,,,,
942728087175138285,,,,,,,,,,,,,
1018199833921805922,,,,,,,,,,,,,
978285148800388601,,,,,,,,,,,,,
802114758323168832,,,,,,,,,,,,,
910067782937338419,,,,,,,,,,,,,
1028468742714521120,,,,,,,,,,,,,
968780173329121338,,,,,,,,,,,,,
991410533710834053,,,,,,,,,,,,,
868205660219643294,,,,,,,,,,,,,
868065483619982526,,,,,,,,,,,,,
941493349177316801,,,,,,,,,,,,,
1012548779266997613,,,,,,,,,,,,,
48830917,,,,,,,,,,,,,
28560402,,,,,,,,,,,,,
826906234827349479,,,,,,,,,,,,,
1031084358851679135,,,,,,,,,,,,,
1049552222266902964,,,,,,,,,,,,,
732468916679491879,,,,,,,,,,,,,
1016969987597916648,,,,,,,,,,,,,
996316963188307469,,,,,,,,,,,,,
1010938891491254655,,,,,,,,,,,,,
946346965662009874,,,,,,,,,,,,,
974080124440836356,,,,,,,,,,,,,
1018211289370728288,,,,,,,,,,,,,
1018281973231867867,,,,,,,,,,,,,
1018300879159082002,,,,,,,,,,,,,
1018218937384459488,,,,,,,,,,,,,
1010016374097347266,,,,,,,,,,,,,
890483424668551282,,,,,,,,,,,,,
979971645588454868,,,,,,,,,,,,,
996300277088621328,,,,,,,,,,,,,
1051430199727132254,,,,,,,,,,,,,
989034303210600614,,,,,,,,,,,,,
1006609435594681602,,,,,,,,,,,,,
931298369993654934,,,,,,,,,,,,,
1026729481725814876,,,,,,,,,,,,,
46874776,La unidad moderna de 2 dormitorios y 2 dormitorios con aire acondicionado en Provenza,633692,"Vivienda rentada entero en Medellín, Colombia",-75.5632,6.20411,79,4.81,05/2017,True,2668,02/17,False,2
1021898361944625881,Apartamento poblado central.,530000,"Vivienda rentada entero en Medellín, Colombia",-75.573879,6.220013,8,5.0,05/2022,True,42,02/22,False,3
869657588926923060,,,,,,,,,,,,,
932666330681828175,,,,,,,,,,,,,
1000692787533609736,,,,,,,,,,,,,
826187740315860397,,,,,,,,,,,,,
1020549310964213424,,,,,,,,,,,,,
995016269292323704,,,,,,,,,,,,,
49904931,,,,,,,,,,,,,
750025128878705162,,,,,,,,,,,,,
889805113927292214,,,,,,,,,,,,,
754728005013692823,,,,,,,,,,,,,
859418954805010438,,,,,,,,,,,,,
834338745604044198,,,,,,,,,,,,,
1030545145241814808,,,,,,,,,,,,,
941936130673637895,,,,,,,,,,,,,
646229562035557982,,,,,,,,,,,,,
916351057562909772,Habitación hermosa en Belén San Bernardo,43000,"Habitación en Medellín, Colombia",-75.59228830039501,6.224401632633526,1,,,,,07/23,False,1
37916397,,,,,,,,,,,,,
895018089924006605,,,,,,,,,,,,,
1039141920984136735,,,,,,,,,,,,,
1022616913026434559,,,,,,,,,,,,,
24670664,,,,,,,,,,,,,
1039307399043014249,,,,,,,,,,,,,
28861379,,,,,,,,,,,,,
50755929,Hermosa habitación privada (private bedroom),45183,"Habitación en Medellín, Colombia",-75.60661,6.22993,4,4.75,,,,02/21,False,1
923894659673562631,,,,,,,,,,,,,
1019817945826071690,,,,,,,,,,,,,
791651026879092184,,,,,,,,,,,,,
973776865434870817,,,,,,,,,,,,,
646215745701251901,,,,,,,,,,,,,
1044896461204243728,,,,,,,,,,,,,
1046657953443425090,,,,,,,,,,,,,
